"","gsm","gender"
"1071","GSM1547783","male"
"1072","GSM1647946","male"
"1073","GSM1482963","male"
"1074","GSM1338127","male"
"1075","GSM1962273","male"
"1076","GSM1681953","male"
"1077","GSM1962965","male"
"1078","GSM2124750","female"
"1079","GSM1962121","male"
"1080","GSM1505842","female"
"1081","GSM1539021","male"
"1082","GSM1354847","female"
"1083","GSM2092944","male"
"1084","GSM1522386","female"
"1085","GSM1962819","male"
"1086","GSM1598412","female"
"1087","GSM1519570","female"
"1088","GSM1962546","male"
"1089","GSM1962397","male"
"1090","GSM1962396","male"
"1091","GSM2124744","female"
"1092","GSM1522460","male"
"1093","GSM1312724","female"
"1094","GSM1281718","male"
"1095","GSM1598598","female"
"1096","GSM1522350","male"
"1097","GSM1281759","male"
"1098","GSM1647954","male"
"1099","GSM2093053","female"
"1100","GSM1489598","male"
"1101","GSM2268343","female"
"1102","GSM1962608","male"
"1103","GSM1962927","male"
"1104","GSM1681931","male"
"1105","GSM1598557","male"
"1106","GSM1598418","male"
"1107","GSM1962415","male"
"1108","GSM2093237","male"
"1109","GSM1539009","female"
"1110","GSM1962502","male"
"1111","GSM1522409","male"
"1112","GSM1593792","male"
"1113","GSM1539022","male"
"1114","GSM1522461","male"
"1115","GSM1522235","female"
"1116","GSM1522374","female"
"1117","GSM1962775","male"
"1118","GSM1962750","male"
"1119","GSM1962647","male"
"1120","GSM1962287","male"
"1121","GSM1962431","male"
"1122","GSM1872870","female"
"1123","GSM2093196","female"
"1124","GSM1962358","male"
"1125","GSM1962174","male"
"1126","GSM2036525","male"
"1127","GSM2157549","male"
"1128","GSM1647941","female"
"1129","GSM1962655","male"
"1130","GSM2036529","male"
"1131","GSM2092927","male"
"1132","GSM1962631","male"
"1133","GSM1522349","male"
"1134","GSM2093194","male"
"1135","GSM1333393","female"
"1136","GSM1962286","male"
"1137","GSM1648810","male"
"1138","GSM2093183","female"
"1139","GSM1647966","male"
"1140","GSM1648884","male"
"1141","GSM1312715","female"
"1142","GSM2093027","male"
"1143","GSM1522343","female"
"1144","GSM1962485","male"
"1145","GSM1489576","female"
"1146","GSM1962296","male"
"1147","GSM1962520","male"
"1148","GSM1962220","male"
"1149","GSM2093008","male"
"1150","GSM1333384","male"
"1151","GSM1522222","male"
"1152","GSM1962156","male"
"1153","GSM1354556","female"
"1154","GSM2093006","male"
"1155","GSM1962676","male"
"1156","GSM1598453","female"
"1157","GSM1962834","male"
"1158","GSM2092928","male"
"1159","GSM1432845","male"
"1160","GSM1872860","female"
"1161","GSM1962828","male"
"1162","GSM2092996","female"
"1163","GSM1409693","female"
"1164","GSM2093010","female"
"1165","GSM1598589","male"
"1166","GSM1415136","female"
"1167","GSM2268454","female"
"1168","GSM1679668","male"
"1169","GSM1872831","female"
"1170","GSM2157541","male"
"1171","GSM1281725","female"
"1172","GSM1522348","male"
"1173","GSM1333401","male"
"1174","GSM1598573","male"
"1175","GSM2268387","female"
"1176","GSM1962299","male"
"1177","GSM1312746","female"
"1178","GSM1962542","male"
"1179","GSM1354578","female"
"1180","GSM1312749","female"
"1181","GSM1962747","male"
"1182","GSM1354557","female"
"1183","GSM1522433","male"
"1184","GSM1505836","male"
"1185","GSM1267264","female"
"1186","GSM1539020","male"
"1187","GSM1598416","female"
"1188","GSM2092995","female"
"1189","GSM2268408","female"
"1190","GSM1962641","male"
"1191","GSM2092977","female"
"1192","GSM2093082","female"
"1193","GSM1522304","male"
"1194","GSM2093121","female"
"1195","GSM1962370","male"
"1196","GSM1522505","male"
"1197","GSM1505825","male"
"1198","GSM1962822","male"
"1199","GSM2036539","male"
"1200","GSM1962565","male"
"1201","GSM1598446","female"
"1202","GSM1645003","female"
"1203","GSM1884735","female"
"1204","GSM1962808","male"
"1205","GSM1962573","male"
"1206","GSM1312716","female"
"1207","GSM1962237","male"
"1208","GSM1941672","male"
"1209","GSM1962712","male"
"1210","GSM1962917","male"
"1211","GSM1432840","male"
"1212","GSM1598462","male"
"1213","GSM1962507","male"
"1214","GSM1312706","female"
"1215","GSM1522231","female"
"1216","GSM1962153","male"
"1217","GSM1558062","male"
"1218","GSM1558059","male"
"1219","GSM1519564","female"
"1220","GSM1962106","male"
"1221","GSM1482940","male"
"1222","GSM1498835","female"
"1223","GSM1522446","male"
"1224","GSM2093074","female"
"1225","GSM1645000","female"
"1226","GSM1522495","male"
"1227","GSM2093018","male"
"1228","GSM1539028","male"
"1229","GSM2036530","male"
"1230","GSM2093157","female"
"1231","GSM1962798","male"
"1232","GSM1648863","male"
"1233","GSM1679649","male"
"1234","GSM1962947","male"
"1235","GSM1598441","male"
"1236","GSM1539012","male"
"1237","GSM1522472","female"
"1238","GSM1962537","male"
"1239","GSM1962694","male"
"1240","GSM1648809","male"
"1241","GSM1665186","male"
"1242","GSM1962862","male"
"1243","GSM1298101","male"
"1244","GSM2093057","male"
"1245","GSM1598571","female"
"1246","GSM1415149","female"
"1247","GSM1962824","male"
"1248","GSM1598532","male"
"1249","GSM1962227","male"
"1250","GSM1333396","male"
"1251","GSM1962256","male"
"1252","GSM1962479","male"
"1253","GSM1962179","male"
"1254","GSM1962244","male"
"1255","GSM1962212","male"
"1256","GSM1962338","male"
"1257","GSM1598496","male"
"1258","GSM2093159","male"
"1259","GSM1522255","female"
"1260","GSM1522319","female"
"1261","GSM1962455","male"
"1262","GSM1598426","female"
"1263","GSM1466239","male"
"1264","GSM1409689","male"
"1265","GSM1962977","male"
"1266","GSM1432842","female"
"1267","GSM1962892","male"
"1268","GSM2093031","female"
"1269","GSM1409696","female"
"1270","GSM1489611","male"
"1271","GSM1962529","male"
"1272","GSM1872878","female"
"1273","GSM2093128","female"
"1274","GSM1872871","female"
"1275","GSM1962921","male"
"1276","GSM2268383","female"
"1277","GSM1962409","male"
"1278","GSM1354844","female"
"1279","GSM2268390","female"
"1280","GSM2093000","female"
"1281","GSM1523492","female"
"1282","GSM1681949","male"
"1283","GSM1888337","male"
"1284","GSM1962141","male"
"1285","GSM1354845","female"
"1286","GSM2092905","female"
"1287","GSM1522251","male"
"1288","GSM1962375","male"
"1289","GSM1522412","female"
"1290","GSM1962271","male"
"1291","GSM1962780","male"
"1292","GSM1598464","male"
"1293","GSM2268448","female"
"1294","GSM2093014","female"
"1295","GSM2093174","female"
"1296","GSM1648811","male"
"1297","GSM1505835","female"
"1298","GSM1598636","male"
"1299","GSM1598521","male"
"1300","GSM1409709","female"
"1301","GSM1962088","male"
"1302","GSM2093135","female"
"1303","GSM1962285","male"
"1304","GSM2093047","male"
"1305","GSM1962188","male"
"1306","GSM1962413","male"
"1307","GSM1962194","male"
"1308","GSM1648803","male"
"1309","GSM1962450","male"
"1310","GSM1726429","male"
"1311","GSM2036330","male"
"1312","GSM1432843","male"
"1313","GSM2093020","female"
"1314","GSM2268459","female"
"1315","GSM1539010","female"
"1316","GSM1598511","male"
"1317","GSM1505863","male"
"1318","GSM1522301","male"
"1319","GSM2268395","female"
"1320","GSM1962394","male"
"1321","GSM1962831","male"
"1322","GSM1312744","male"
"1323","GSM1962578","male"
"1324","GSM2268342","female"
"1325","GSM1354573","female"
"1326","GSM1598686","female"
"1327","GSM2026536","male"
"1328","GSM1962682","male"
"1329","GSM1648877","male"
"1330","GSM1962118","male"
"1331","GSM1354850","female"
"1332","GSM2100857","male"
"1333","GSM1962192","male"
"1334","GSM1522434","female"
"1335","GSM1338124","male"
"1336","GSM1598497","female"
"1337","GSM1298134","male"
"1338","GSM1962774","male"
"1339","GSM1622382","female"
"1340","GSM1409706","female"
"1341","GSM1522394","male"
"1342","GSM1598580","female"
"1343","GSM1962558","male"
"1344","GSM2268467","female"
"1345","GSM2100896","male"
"1346","GSM1962197","male"
"1347","GSM1679657","male"
"1348","GSM1962882","male"
"1349","GSM1598439","female"
"1350","GSM1558065","male"
"1351","GSM1409695","female"
"1352","GSM1489603","female"
"1353","GSM1522486","male"
"1354","GSM2093152","male"
"1355","GSM1522400","male"
"1356","GSM1962597","male"
"1357","GSM1489584","male"
"1358","GSM1962539","male"
"1359","GSM1522416","male"
"1360","GSM2268378","female"
"1361","GSM1593782","male"
"1362","GSM1962876","male"
"1363","GSM1539013","male"
"1364","GSM2100893","male"
"1365","GSM1681935","male"
"1366","GSM1962374","male"
"1367","GSM1962482","male"
"1368","GSM1900341","female"
"1369","GSM1648819","male"
"1370","GSM1598540","male"
"1371","GSM1482959","male"
"1372","GSM1962728","male"
"1373","GSM2092954","female"
"1374","GSM1962705","male"
"1375","GSM2100855","female"
"1376","GSM1962329","male"
"1377","GSM1962107","male"
"1378","GSM1522346","female"
"1379","GSM2093220","male"
"1380","GSM1872884","female"
"1381","GSM1962764","male"
"1382","GSM1522317","male"
"1383","GSM1281824","female"
"1384","GSM1523496","female"
"1385","GSM2268433","female"
"1386","GSM1872835","female"
"1387","GSM1681942","female"
"1388","GSM2124752","male"
"1389","GSM1598717","female"
"1390","GSM1598514","male"
"1391","GSM1681965","male"
"1392","GSM1648867","male"
"1393","GSM1726427","male"
"1394","GSM1489558","female"
"1395","GSM1598499","male"
"1396","GSM1962923","male"
"1397","GSM1281867","male"
"1398","GSM1962935","male"
"1399","GSM1962865","male"
"1400","GSM2100861","male"
"1401","GSM1872876","female"
"1402","GSM1962190","male"
"1403","GSM1962693","male"
"1404","GSM1522262","male"
"1405","GSM1962933","male"
"1406","GSM1281719","female"
"1407","GSM2093169","male"
"1408","GSM1598449","male"
"1409","GSM1679673","male"
"1410","GSM1489579","female"
"1411","GSM1522413","male"
"1412","GSM1962621","male"
"1413","GSM1281801","male"
"1414","GSM1354571","female"
"1415","GSM1598528","female"
"1416","GSM2157552","male"
"1417","GSM1312742","male"
"1418","GSM2093218","female"
"1419","GSM2093204","female"
"1420","GSM1539007","female"
"1421","GSM1593774","male"
"1422","GSM1962348","male"
"1423","GSM1598541","male"
"1424","GSM1888335","male"
"1425","GSM1522224","male"
"1426","GSM1962720","male"
"1427","GSM1539006","female"
"1428","GSM1522245","male"
"1429","GSM1354560","female"
"1430","GSM1962951","male"
"1431","GSM1354552","female"
"1432","GSM1409707","female"
"1433","GSM1598433","male"
"1434","GSM1665196","female"
"1435","GSM1962633","male"
"1436","GSM1522275","female"
"1437","GSM1338137","male"
"1438","GSM1281731","male"
"1439","GSM1679711","male"
"1440","GSM1962376","male"
"1441","GSM1598582","male"
"1442","GSM1679688","male"
"1443","GSM1962125","male"
"1444","GSM1872873","female"
"1445","GSM1681927","female"
"1446","GSM2093144","male"
"1447","GSM1962289","male"
"1448","GSM1665187","female"
"1449","GSM1281785","male"
"1450","GSM2092964","male"
"1451","GSM1900338","female"
"1452","GSM2093041","female"
"1453","GSM2268363","female"
"1454","GSM1598539","male"
"1455","GSM1489608","male"
"1456","GSM1598665","male"
"1457","GSM1679710","male"
"1458","GSM1593776","male"
"1459","GSM1522360","male"
"1460","GSM2093226","female"
"1461","GSM1962787","male"
"1462","GSM1681959","male"
"1463","GSM2268401","female"
"1464","GSM1539001","male"
"1465","GSM1962650","male"
"1466","GSM1681964","male"
"1467","GSM1872838","female"
"1468","GSM1962120","male"
"1469","GSM1312720","male"
"1470","GSM1415130","male"
"1471","GSM1505830","male"
"1472","GSM1333392","female"
"1473","GSM1665185","female"
"1474","GSM1872849","female"
"1475","GSM1962264","male"
"1476","GSM1962759","male"
"1477","GSM1482960","male"
"1478","GSM1872853","female"
"1479","GSM1962937","male"
"1480","GSM2326897","female"
"1481","GSM1598455","male"
"1482","GSM2100892","female"
"1483","GSM2124748","male"
"1484","GSM1679684","male"
"1485","GSM1539008","female"
"1486","GSM1489577","female"
"1487","GSM1522399","male"
"1488","GSM2093251","male"
"1489","GSM1489581","male"
"1490","GSM1962122","male"
"1491","GSM1962277","male"
"1492","GSM1645001","male"
"1493","GSM1333381","male"
"1494","GSM1598615","male"
"1495","GSM2093137","female"
"1496","GSM1647925","female"
"1497","GSM1962683","male"
"1498","GSM1598443","male"
"1499","GSM1962453","male"
"1500","GSM1409698","male"
"1501","GSM1679670","male"
"1502","GSM1962589","male"
"1503","GSM1962791","male"
"1504","GSM1962605","male"
"1505","GSM2072634","female"
"1506","GSM1962797","male"
"1507","GSM2093032","female"
"1508","GSM2093164","female"
"1509","GSM1679712","male"
"1510","GSM1522337","female"
"1511","GSM1962310","male"
"1512","GSM1679677","male"
"1513","GSM2093080","female"
"1514","GSM1522257","female"
"1515","GSM2092984","male"
"1516","GSM1962111","male"
"1517","GSM1962807","male"
"1518","GSM1962443","male"
"1519","GSM1259121","male"
"1520","GSM1598491","male"
"1521","GSM1522233","male"
"1522","GSM1522268","male"
"1523","GSM1281885","male"
"1524","GSM1598680","male"
"1525","GSM1354853","female"
"1526","GSM1598718","male"
"1527","GSM1598454","female"
"1528","GSM1962440","male"
"1529","GSM1962143","male"
"1530","GSM2268384","female"
"1531","GSM1962861","male"
"1532","GSM1962782","male"
"1533","GSM1519565","female"
"1534","GSM2093200","female"
"1535","GSM2093199","female"
"1536","GSM1489622","female"
"1537","GSM2093107","female"
"1538","GSM1558064","male"
"1539","GSM2092932","female"
"1540","GSM1962150","male"
"1541","GSM1354842","female"
"1542","GSM2093086","female"
"1543","GSM1962117","male"
"1544","GSM1900350","female"
"1545","GSM1962725","male"
"1546","GSM2268381","female"
"1547","GSM1522338","female"
"1548","GSM1547781","male"
"1549","GSM1962303","male"
"1550","GSM1333380","male"
"1551","GSM2093052","female"
"1552","GSM2268461","female"
"1553","GSM1884738","female"
"1554","GSM1648835","male"
"1555","GSM1598471","male"
"1556","GSM1962213","male"
"1557","GSM2093176","female"
"1558","GSM1409691","female"
"1559","GSM1962970","male"
"1560","GSM1432830","male"
"1561","GSM1415137","female"
"1562","GSM2092908","male"
"1563","GSM1498834","female"
"1564","GSM1482937","female"
"1565","GSM1962372","male"
"1566","GSM1962109","male"
"1567","GSM1312712","female"
"1568","GSM1482946","female"
"1569","GSM1962734","male"
"1570","GSM2124754","female"
"1571","GSM1598677","male"
"1572","GSM1522468","male"
"1573","GSM1962562","male"
"1574","GSM2093070","male"
"1575","GSM2268374","female"
"1576","GSM1962767","male"
"1577","GSM1962393","male"
"1578","GSM1489562","male"
"1579","GSM1679653","male"
"1580","GSM1598656","female"
"1581","GSM1593814","male"
"1582","GSM1598679","female"
"1583","GSM1648825","male"
"1584","GSM1962903","male"
"1585","GSM1962870","male"
"1586","GSM1522369","female"
"1587","GSM2036538","male"
"1588","GSM2093114","female"
"1589","GSM1962825","male"
"1590","GSM1522264","male"
"1591","GSM2093244","female"
"1592","GSM1354854","female"
"1593","GSM1598463","female"
"1594","GSM1522365","female"
"1595","GSM1598650","male"
"1596","GSM1598641","male"
"1597","GSM1962344","male"
"1598","GSM1598670","male"
"1599","GSM2093170","male"
"1600","GSM1489617","male"
"1601","GSM1872857","female"
"1602","GSM1522510","female"
"1603","GSM1962905","male"
"1604","GSM1598628","female"
"1605","GSM1962321","male"
"1606","GSM1598715","male"
"1607","GSM1598634","male"
"1608","GSM1665189","male"
"1609","GSM1962436","male"
"1610","GSM1267260","male"
"1611","GSM1962530","male"
"1612","GSM1522297","male"
"1613","GSM1537305","female"
"1614","GSM1522420","male"
"1615","GSM1312732","female"
"1616","GSM1962943","male"
"1617","GSM2092910","female"
"1618","GSM1522352","female"
"1619","GSM1962790","male"
"1620","GSM1962203","male"
"1621","GSM1962636","male"
"1622","GSM1259113","male"
"1623","GSM1962961","male"
"1624","GSM2268399","female"
"1625","GSM2157537","male"
"1626","GSM1522418","female"
"1627","GSM1593772","male"
"1628","GSM2093099","female"
"1629","GSM1593800","male"
"1630","GSM1598523","male"
"1631","GSM1962697","male"
"1632","GSM1312717","female"
"1633","GSM1522507","male"
"1634","GSM1598617","male"
"1635","GSM1962863","male"
"1636","GSM1598570","female"
"1637","GSM1409703","male"
"1638","GSM1505861","male"
"1639","GSM1962410","male"
"1640","GSM1647964","male"
"1641","GSM2072627","male"
"1642","GSM1962842","male"
"1643","GSM1962564","male"
"1644","GSM1598723","female"
"1645","GSM2093241","male"
"1646","GSM1962620","male"
"1647","GSM1962202","male"
"1648","GSM1962615","male"
"1649","GSM1598505","male"
"1650","GSM2093085","female"
"1651","GSM1962792","male"
"1652","GSM1962603","male"
"1653","GSM2157550","male"
"1654","GSM2100895","female"
"1655","GSM1523501","female"
"1656","GSM2124759","male"
"1657","GSM1962428","male"
"1658","GSM1466238","male"
"1659","GSM1522448","male"
"1660","GSM1962852","male"
"1661","GSM1598520","female"
"1662","GSM1962201","male"
